,label,fullpath,img_dir,origin
id28_id29_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0001,CelebDF-v2
id29_id23_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0007,CelebDF-v2
id29_id23_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0002,CelebDF-v2
id29_id21_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0006,CelebDF-v2
id29_id26_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0000,CelebDF-v2
id29_id20_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0004,CelebDF-v2
id29_id21_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0005,CelebDF-v2
id28_id29_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0005,CelebDF-v2
id28_id33_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0009,CelebDF-v2
id29_id23_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0000,CelebDF-v2
id28_id33_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0000,CelebDF-v2
id28_id34_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0008,CelebDF-v2
id26_id38_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id38_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id38_0006,CelebDF-v2
id28_id34_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0002,CelebDF-v2
id28_id29_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0006,CelebDF-v2
id28_id29_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0000,CelebDF-v2
id28_id32_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0004,CelebDF-v2
id29_id20_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0008,CelebDF-v2
id29_id26_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0004,CelebDF-v2
id28_id33_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0003,CelebDF-v2
id28_id29_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0003,CelebDF-v2
id26_id38_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id38_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id38_0003,CelebDF-v2
id29_id20_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0000,CelebDF-v2
id29_id21_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0004,CelebDF-v2
id28_id34_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0005,CelebDF-v2
id29_id20_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0005,CelebDF-v2
id28_id34_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0006,CelebDF-v2
id28_id33_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0005,CelebDF-v2
id29_id23_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0006,CelebDF-v2
id28_id32_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0008,CelebDF-v2
id29_id20_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0006,CelebDF-v2
id29_id23_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0003,CelebDF-v2
id28_id29_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0008,CelebDF-v2
id28_id33_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0002,CelebDF-v2
id28_id32_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0001,CelebDF-v2
id29_id28_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0003,CelebDF-v2
id28_id32_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0009,CelebDF-v2
id29_id20_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0007,CelebDF-v2
id28_id29_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0002,CelebDF-v2
id28_id32_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0007,CelebDF-v2
id29_id28_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0000,CelebDF-v2
id26_id38_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id38_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id38_0004,CelebDF-v2
id28_id34_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0003,CelebDF-v2
id29_id23_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id23_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id23_0005,CelebDF-v2
id29_id26_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0003,CelebDF-v2
id26_id38_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id38_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id38_0002,CelebDF-v2
id29_id26_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0007,CelebDF-v2
id29_id26_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0005,CelebDF-v2
id28_id34_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0000,CelebDF-v2
id28_id34_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id34_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id34_0009,CelebDF-v2
id29_id26_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0008,CelebDF-v2
id28_id33_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0006,CelebDF-v2
id29_id20_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id20_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id20_0009,CelebDF-v2
id29_id21_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0000,CelebDF-v2
id29_id21_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0008,CelebDF-v2
id29_id26_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0009,CelebDF-v2
id29_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id26_0006,CelebDF-v2
id28_id33_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0008,CelebDF-v2
id28_id29_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0007,CelebDF-v2
id28_id32_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0005,CelebDF-v2
id29_id28_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0004,CelebDF-v2
id28_id33_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id33_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id33_0007,CelebDF-v2
id28_id32_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0006,CelebDF-v2
id29_id21_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0003,CelebDF-v2
id28_id32_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0000,CelebDF-v2
id28_id32_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id32_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id32_0003,CelebDF-v2
id29_id21_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id21_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id21_0009,CelebDF-v2
id26_id38_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id38_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id38_0001,CelebDF-v2
id28_id29_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id29_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id29_0009,CelebDF-v2
id32_id20_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id20_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id20_0008,CelebDF-v2
id33_id26_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id26_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id26_0009,CelebDF-v2
id32_id20_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id20_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id20_0002,CelebDF-v2
id32_id20_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id20_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id20_0000,CelebDF-v2
id33_id21_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id21_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id21_0004,CelebDF-v2
id32_id21_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id21_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id21_0007,CelebDF-v2
id33_id20_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id20_0005,CelebDF-v2
id32_id23_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id23_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id23_0002,CelebDF-v2
id33_id21_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id21_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id21_0005,CelebDF-v2
id32_id28_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id28_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id28_0005,CelebDF-v2
id29_id28_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0005,CelebDF-v2
id32_id20_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id20_0005,CelebDF-v2
id29_id28_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0006,CelebDF-v2
id33_id23_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0001,CelebDF-v2
id33_id23_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0007,CelebDF-v2
id32_id26_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id26_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id26_0005,CelebDF-v2
id32_id21_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id21_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id21_0000,CelebDF-v2
id33_id28_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id28_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id28_0003,CelebDF-v2
id33_id26_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id26_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id26_0001,CelebDF-v2
id33_id21_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id21_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id21_0002,CelebDF-v2
id33_id28_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id28_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id28_0000,CelebDF-v2
id32_id28_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id28_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id28_0008,CelebDF-v2
id32_id23_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id23_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id23_0000,CelebDF-v2
id33_id20_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id20_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id20_0009,CelebDF-v2
id32_id21_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id21_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id21_0002,CelebDF-v2
id33_id21_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id21_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id21_0007,CelebDF-v2
id29_id28_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0008,CelebDF-v2
id33_id23_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0008,CelebDF-v2
id33_id26_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id26_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id26_0004,CelebDF-v2
id33_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id26_0006,CelebDF-v2
id32_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id26_0006,CelebDF-v2
id33_id20_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id20_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id20_0001,CelebDF-v2
id32_id21_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id21_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id21_0008,CelebDF-v2
id29_id28_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id28_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id28_0007,CelebDF-v2
id33_id23_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0004,CelebDF-v2
id32_id26_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id26_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id26_0007,CelebDF-v2
id33_id20_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id20_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id20_0007,CelebDF-v2
id33_id23_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0005,CelebDF-v2
id32_id26_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id26_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id26_0000,CelebDF-v2
id33_id26_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id26_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id26_0002,CelebDF-v2
id32_id28_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id28_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id28_0002,CelebDF-v2
id33_id21_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id21_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id21_0001,CelebDF-v2
id33_id23_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id23_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id23_0003,CelebDF-v2
id32_id28_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id28_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id28_0007,CelebDF-v2
